Date,Return (%),Balance
2022-08-01,-2.18,157822.635
2022-08-02,2.169,161245.294
2022-08-03,0.088,161387.905
2022-08-04,-2.68,157062.044
2022-08-05,1.877,160009.334
2022-08-08,-0.297,159533.964
2022-08-09,1.341,161673.126
2022-08-10,-2.352,157870.171
2022-08-11,2.981,162576.328
2022-08-12,-0.694,161447.801
2022-08-15,-0.037,161387.905
2022-08-16,0.854,162766.476
2022-08-17,2.22,166379.283
2022-08-18,1.8,169374.11
2022-08-19,0.786,170705.145
2022-08-22,0.947,172321.401
2022-08-23,0.386,172986.918
2022-08-24,0.247,173414.75
2022-08-25,-0.713,172178.79
2022-08-26,0.552,173129.529
2022-08-29,1.098,175031.006
2022-08-30,-0.081,174888.395
2022-08-31,0.272,175363.765
2022-09-01,0.434,176124.356
2022-09-02,0,176124.356
2022-09-06,0.891,177693.075
2022-09-07,-3.13,172131.253
2022-09-08,1.132,174080.267
2022-09-09,-0.505,173201.309
2022-09-12,0.041,173272.139
2022-09-13,2.469,177550.464
2022-09-14,-0.602,176480.883
2022-09-15,-0.067,176362.04
2022-09-16,-1.078,174460.563
2022-09-19,1.308,176742.336
2022-09-20,0.35,177360.316
2022-09-21,-0.188,177027.558
2022-09-22,0.725,178311.055
2022-09-23,1.706,181353.419
2022-09-26,2.385,185679.28
2022-09-27,0.333,186297.26
2022-09-28,-3.19,180355.143
2022-09-29,1.239,182589.379
2022-09-30,-0.13,182351.695
2022-10-03,-2.086,178548.74
2022-10-04,-1.944,175078.543
2022-10-05,2.567,179573.636
2022-10-06,2.421,183920.414
2022-10-07,1.008,185774.354
2022-10-10,0.768,187200.462
2022-10-11,0.495,188127.433
2022-10-12,-0.366,187438.147
2022-10-13,-0.457,186582.482
2022-10-14,1.758,189862.531
2022-10-17,-2.228,185631.743
2022-10-18,-1.127,183540.118
2022-10-19,1.14,185631.743
2022-10-20,0.128,185869.428
2022-10-21,-1.1,183825.34
2022-10-24,-0.31,183254.896
2022-10-25,-1.582,180355.143
2022-10-26,-1.977,176789.873
2022-10-27,-0.834,175316.228
2022-10-28,1.247,177502.927
2022-10-31,1.285,179784.7
2022-11-01,-0.423,179024.109
2022-11-02,1.062,180925.586
2022-11-03,1.629,183872.877
2022-11-04,-1.499,181115.734
2022-11-07,-0.026,181068.197
2022-11-08,-1.286,178738.887
2022-11-09,-0.426,177978.296
2022-11-10,-5.182,168756.13
2022-11-11,-1.07,166949.727
2022-11-14,0.626,167995.539
2022-11-15,-1.245,165903.914
2022-11-16,-1.203,163907.363
2022-11-17,1.334,166094.062
2022-11-18,0.315,166616.968
2022-11-21,0.314,167139.874
2022-11-22,-0.995,165476.082
2022-11-23,-2.758,160912.535
2022-11-25,0.359,161490.109
2022-11-28,1.173,163384.456
2022-11-29,0.466,164145.047
2022-11-30,-1.477,161720.663
2022-12-01,-2.41,157822.635
2022-12-02,-0.211,157489.876
2022-12-05,1.57,159961.797
2022-12-06,-0.357,159391.353
2022-12-07,-0.952,157873.974
2022-12-08,0.118,158060.319
2022-12-09,1.143,159866.723
2022-12-12,0.178,160151.944
2022-12-13,-1.276,158107.856
2022-12-14,-0.12,157917.708
2022-12-15,1.927,160960.072
2022-12-16,0.768,162196.033
2022-12-19,0.234,162576.328
2022-12-20,0.249,162980.868
2022-12-21,0.189,163289.382
2022-12-22,0.815,164620.417
2022-12-23,-0.058,164525.343
2022-12-27,-0.607,163527.067
2022-12-28,1.447,165892.98
2022-12-29,-0.778,164602.821
2022-12-30,-0.229,164226.525
2023-01-03,0.622,165247.901
2023-01-04,-1.074,163473.932
2023-01-05,1.282,165570.441
2023-01-06,-2.435,161538.693
2023-01-09,-0.599,160571.073
2023-01-10,0.971,162130.016
2023-01-11,-1.89,159065.888
2023-01-12,-1.487,156700.596
2023-01-13,0.48,157453.189
2023-01-17,-0.405,156816.172
2023-01-18,-0.519,156001.759
2023-01-19,0.172,156270.543
2023-01-20,0.447,156969.379
2023-01-23,-0.445,156270.543
2023-01-24,-0.069,156163.029
2023-01-25,0.12,156351.177
2023-01-26,0.842,157668.215
2023-01-27,0.239,158044.512
2023-01-30,0.952,159549.697
2023-01-31,-0.034,159495.941
2023-02-01,-0.303,159012.131
2023-02-02,-0.811,157721.972
2023-02-03,0.273,158152.025
2023-02-06,0.68,159227.158
2023-02-07,-0.473,158474.565
2023-02-08,0.611,159442.184
2023-02-09,0.067,159549.697
2023-02-10,-0.539,158689.591
2023-02-13,0.779,159925.994
2023-02-14,0.286,160382.925
2023-02-15,0.218,160732.343
2023-02-16,0.569,161646.206
2023-02-17,0.166,161914.989
2023-02-21,1.859,164925.361
2023-02-22,-0.75,163688.958
2023-02-23,-0.854,162291.286
2023-02-24,0.265,162721.339
2023-02-27,0.297,163205.149
2023-02-28,-0.56,162291.286
2023-03-01,0.596,163258.905
2023-03-02,0.23,163635.202
2023-03-03,-1.15,161753.719
2023-03-06,1.163,163635.202
2023-03-07,0.591,164602.821
2023-03-08,0.131,164817.848
2023-03-09,0.489,165624.197
2023-03-10,-2.272,161861.233
2023-03-13,-2.989,157023.135
2023-03-14,1.438,159280.914
2023-03-15,-0.675,158205.781
2023-03-16,0.51,159012.131
2023-03-17,-1.149,157184.405
2023-03-20,0.034,157238.162
2023-03-21,1.026,158850.861
2023-03-22,0,158850.861
2023-03-23,-0.643,157829.485
2023-03-24,-0.647,156808.109
2023-03-27,0.788,158044.512
2023-03-28,0.136,158259.538
2023-03-29,0.713,159388.427
2023-03-30,0.641,160409.804
2023-03-31,-1.206,158474.565
2023-04-03,-0.78,157238.162
2023-04-04,0.274,157668.215
2023-04-05,-0.205,157345.675
2023-04-06,1.025,158958.374
2023-04-10,-0.271,158528.321
2023-04-11,0.594,159470.675
2023-04-12,0.454,160194.777
2023-04-13,0.369,160786.1
2023-04-14,-0.368,160194.777
2023-04-17,-0.369,159603.454
2023-04-18,0.182,159893.202
2023-04-19,1.164,161753.719
2023-04-20,0.631,162775.096
2023-04-21,0.033,162828.852
2023-04-24,0.462,163581.445
2023-04-25,-0.131,163366.419
2023-04-26,1.349,165570.441
2023-04-27,0.487,166376.79
2023-04-28,-0.42,165677.954
2023-05-01,0,165677.954
2023-05-02,0.649,166753.087
2023-05-03,0.645,167828.219
2023-05-04,-0.192,167505.68
2023-05-05,-0.129,167290.115
2023-05-08,-0.45,166538.06
2023-05-09,-0.194,166215.52
2023-05-10,0.032,166269.277
2023-05-11,-0.291,165785.467
2023-05-12,0.486,166591.817
2023-05-15,-0.904,165086.631
2023-05-16,0.195,165409.171
2023-05-17,0,165409.171
2023-05-18,-0.195,165086.631
2023-05-19,0.847,166484.303
2023-05-22,0.194,166806.843
2023-05-23,-0.387,166161.764
2023-05-24,-0.226,165785.467
2023-05-25,1.038,167505.68
2023-05-26,-0.096,167344.41
2023-05-30,1.028,169064.622
2023-05-31,-0.604,168043.246
2023-06-01,-0.128,167828.219
2023-06-02,-1.057,166054.25
2023-06-05,0.162,166323.034
2023-06-06,-0.291,165839.224
2023-06-07,-0.032,165785.467
2023-06-08,0.292,166269.277
2023-06-09,0.194,166591.817
2023-06-12,0.613,167613.193
2023-06-13,-0.032,167559.436
2023-06-14,0.16,167828.219
2023-06-15,-2.05,164387.795
2023-06-16,-0.719,163205.149
2023-06-20,-0.066,163097.635
2023-06-21,-1.088,161323.666
2023-06-22,1.233,163312.662
2023-06-23,-1.152,161431.18
2023-06-26,-0.533,160571.073
2023-06-27,1.272,162613.826
2023-06-28,0,162613.826
2023-06-29,0.694,163742.715
2023-06-30,0.027,163787.333
2023-07-03,0.793,165086.631
2023-07-05,0.163,165355.414
2023-07-06,1.219,167371.288
2023-07-07,0.466,168150.759
2023-07-10,-0.256,167720.706
2023-07-11,-0.16,167451.923
2023-07-12,-0.321,166914.357
2023-07-13,-0.29,166430.547
2023-07-14,0.549,167344.41
2023-07-17,0.064,167451.923
2023-07-18,-0.706,166269.277
2023-07-19,-1.132,164387.795
2023-07-20,-0.033,164334.038
2023-07-21,0.556,165247.901
2023-07-24,-1.334,163043.879
2023-07-25,-0.002,163040.653
2023-07-26,1.123,164871.604
2023-07-27,-0.456,164119.011
2023-07-28,-0.066,164011.498
2023-07-31,0.558,164926.974
2023-08-01,0.944,166484.303
2023-08-02,-0.71,165301.657
2023-08-03,0.813,166645.573
2023-08-04,-0.968,165032.874
2023-08-07,-0.195,164710.334
2023-08-08,-0.946,163151.392
2023-08-09,-0.099,162990.122
2023-08-10,0.956,164549.065
2023-08-11,1.111,166376.79
2023-08-14,0.065,166484.303
2023-08-15,0.662,167586.315
2023-08-16,0.048,167666.949
2023-08-17,0.513,168527.056
2023-08-18,-0.478,167720.706
2023-08-21,0.737,168957.109
2023-08-22,-0.286,168473.299
2023-08-23,-1.244,166376.79
2023-08-24,0.065,166484.303
2023-08-25,1.421,168849.596
2023-08-28,-0.032,168795.839
2023-08-29,-0.159,168527.056
2023-08-30,-0.223,168150.759
2023-08-31,-0.48,167344.41
2023-09-01,0.932,168903.352
2023-09-05,1.687,171752.454
2023-09-06,0.031,171806.211
2023-09-07,0.031,171859.967
2023-09-08,0.532,172773.83
2023-09-11,0.28,173257.64
2023-09-12,0.062,173365.153
2023-09-13,-0.279,172881.343
2023-09-14,0.311,173418.91
2023-09-15,-0.186,173096.37
2023-09-18,0.497,173956.476
2023-09-19,0.216,174332.772
2023-09-20,-0.709,173096.37
2023-09-21,0.807,174494.042
2023-09-22,-0.524,173580.18
2023-09-25,0.359,174202.681
2023-09-26,0.044,174279.016
2023-09-27,0.771,175622.932
2023-09-28,-0.122,175407.905
2023-09-29,-0.184,175085.365
2023-10-02,0.614,176160.498
2023-10-03,0.214,176536.795
2023-10-04,-1.523,173848.963
2023-10-05,-1.67,170946.104
2023-10-06,0.095,171107.912
2023-10-09,-0.22,170731.078
2023-10-10,-0.378,170085.998
2023-10-11,-0.948,168473.299
2023-10-12,1.723,171376.157
2023-10-13,0,171376.157
2023-10-16,0.69,172558.803
2023-10-17,1.121,174494.042
2023-10-18,0.801,175891.715
2023-10-19,0.55,176859.334
2023-10-20,-0.213,176483.038
2023-10-23,-1.371,174063.989
2023-10-24,-0.309,173526.423
2023-10-25,1.456,176052.985
2023-10-26,-1.344,173687.693
2023-10-27,0.31,174225.259
2023-10-30,-0.278,173741.449
2023-10-31,0.093,173902.719
2023-11-01,-0.556,172935.1
2023-11-02,-0.839,171483.671
2023-11-03,-2.351,167451.923
2023-11-06,1.316,169655.945
2023-11-07,-0.792,168312.029
2023-11-08,-0.798,166968.113
2023-11-09,1.417,169333.405
2023-11-10,0.413,170032.242
2023-11-13,0.285,170516.051
2023-11-14,-2.932,165516.684
2023-11-15,0.877,166968.113
2023-11-16,-1.159,165032.874
2023-11-17,0.033,165086.631
2023-11-20,0.521,165946.737
2023-11-21,0.162,166215.52
2023-11-22,0.065,166323.034
2023-11-24,0,166323.034
2023-11-27,-0.259,165892.98
2023-11-28,-0.629,164849.027
2023-11-29,-0.671,163742.715
2023-11-30,-0.066,163635.202
2023-12-01,-2.365,159764.724
2023-12-04,0.707,160893.613
2023-12-05,-1.37,158689.591
2023-12-06,-0.474,157936.998
2023-12-07,-0.919,156485.569
2023-12-08,1.168,158313.295
2023-12-11,1.121,160087.264
2023-12-12,-0.94,158582.078
2023-12-13,-1.458,156270.543
2023-12-14,-0.688,155195.41
2023-12-15,-0.52,154389.06
2023-12-18,0.418,155034.14
2023-12-19,0.312,155517.95
2023-12-20,0.104,155679.22
2023-12-21,-0.691,154604.087
2023-12-22,-0.035,154550.33
2023-12-26,-0.104,154389.06
2023-12-27,0.453,155087.897
2023-12-28,-0.485,154335.304
2023-12-29,0.383,154926.627
2024-01-02,-0.555,154066.52
2024-01-03,0.349,154604.087
2024-01-04,-0.243,154227.79
2024-01-05,0.209,154550.33
2024-01-08,0.278,154980.383
2024-01-09,-0.624,154012.764
2024-01-10,0.454,154711.6
2024-01-11,-0.069,154604.087
2024-01-12,0.452,155302.923
2024-01-16,-0.692,154227.79
2024-01-17,-0.593,153313.928
2024-01-18,-0.421,152668.848
2024-01-19,0.845,153959.007
2024-01-22,0.314,154442.817
2024-01-23,-0.905,153045.144
2024-01-24,-1.264,151109.905
2024-01-25,0.711,152185.038
2024-01-26,0.6,153098.901
2024-01-29,1.299,155087.897
2024-01-30,-0.971,153582.711
2024-01-31,-0.14,153367.684
2024-02-01,0.736,154496.574
2024-02-02,-0.104,154335.304
2024-02-05,0.209,154657.843
2024-02-06,-0.209,154335.304
2024-02-07,0.662,155356.68
2024-02-08,0.588,156270.543
2024-02-09,0.447,156969.379
2024-02-12,0.24,157345.675
2024-02-13,0.29,157802.607
2024-02-14,0.034,157856.363
2024-02-15,0.63,158850.861
2024-02-16,0.102,159012.131
2024-02-20,-1.116,157238.162
2024-02-21,-0.444,156539.326
2024-02-22,0.584,157453.189
2024-02-23,0.307,157936.998
2024-02-26,0.068,158044.512
2024-02-27,-0.34,157506.945
2024-02-28,-0.648,156485.569
2024-02-29,0.344,157023.135
2024-03-01,0.753,158205.781
2024-03-04,-0.306,157721.972
2024-03-05,-0.477,156969.379
2024-03-06,-0.274,156539.326
2024-03-07,-0.034,156485.569
2024-03-08,-0.344,155948.003
2024-03-11,0.138,156163.029
2024-03-12,0.379,156754.352
2024-03-13,0.652,157775.728
2024-03-14,0.647,158797.104
2024-03-15,0.369,159383.052
2024-03-18,0.678,160463.56
2024-03-19,0.168,160732.343
2024-03-20,-0.334,160194.777
2024-03-21,-0.268,159764.724
2024-03-22,0.239,160146.396
2024-03-25,0.433,160839.857
2024-03-26,-0.434,160141.02
2024-03-27,0.604,161108.64
2024-03-28,-0.267,160678.587
2024-04-01,1.004,162291.286
2024-04-02,0.563,163205.149
2024-04-03,-0.066,163097.635
2024-04-04,0.033,163151.392
2024-04-05,0.033,163205.149
2024-04-08,0.033,163258.905
2024-04-09,0.23,163635.202
2024-04-10,0.821,164979.118
2024-04-11,0.521,165839.224
2024-04-12,0.097,166000.494
2024-04-15,1.49,168473.299
2024-04-16,-0.191,168150.759
2024-04-17,-0.703,166968.113
2024-04-18,0.451,167720.706
2024-04-19,-0.315,167192.278
2024-04-22,-0.777,165892.98
2024-04-23,-0.583,164925.361
2024-04-24,0.424,165624.197
2024-04-25,0.571,166569.777
2024-04-26,0.401,167236.896
2024-04-29,-0.996,165570.441
2024-04-30,1.105,167399.779
2024-05-01,-0.611,166376.79
2024-05-02,-2.372,162431.053
2024-05-03,-1.807,159495.941
2024-05-06,-0.404,158850.861
2024-05-07,-0.169,158582.078
2024-05-08,1.119,160356.047
2024-05-09,-0.552,159470.138
2024-05-10,0.32,159979.75
2024-05-13,-0.101,159818.481
2024-05-14,-0.269,159388.427
2024-05-15,-0.978,157829.485
2024-05-16,0.034,157883.242
2024-05-17,0.511,158689.591
2024-05-20,-0.542,157829.485
2024-05-21,0.034,157883.242
2024-05-22,-0.885,156485.569
2024-05-23,0.103,156646.839
2024-05-24,0.344,157184.943
2024-05-28,0.684,158259.538
2024-05-29,1.664,160893.613
2024-05-30,-0.835,159549.697
2024-05-31,-0.27,159119.644
2024-06-03,-1.385,156915.622
2024-06-04,-0.959,155410.436
2024-06-05,-0.311,154926.627
2024-06-06,-0.173,154657.843
2024-06-07,-0.07,154550.33
2024-06-10,0.73,155679.22
2024-06-11,-0.552,154819.113
2024-06-12,-0.486,154066.52
2024-06-13,-0.593,153152.658
2024-06-14,0,153152.658
2024-06-17,0.632,154120.277
2024-06-18,-0.419,153475.197
2024-06-20,1.121,155195.41
2024-06-21,-0.069,155087.897
2024-06-24,-0.832,153797.737
2024-06-25,0.734,154926.627
2024-06-26,0.52,155732.976
2024-06-27,-0.09,155593.209
2024-06-28,0.746,156754.352
2024-07-01,0.549,157614.458
2024-07-02,-0.205,157291.919
2024-07-03,-0.034,157238.162
2024-07-05,0.752,158420.808
2024-07-08,0.407,159065.888
2024-07-09,0.034,159119.644
2024-07-10,0.676,160194.777
2024-07-11,-0.336,159657.211
2024-07-12,0.185,159952.872
2024-07-15,0.79,161216.153
2024-07-16,0,161216.153
2024-07-17,-0.1,161054.883
2024-07-18,-0.167,160786.1
2024-07-19,-0.568,159872.237
2024-07-22,-0.639,158850.861
2024-07-23,0,158850.861
2024-07-24,-0.068,158743.348
2024-07-25,-0.135,158528.321
2024-07-26,0.78,159764.724
2024-07-29,-0.034,159710.967
2024-07-30,-0.202,159388.427
2024-07-31,0.236,159764.724
2024-08-01,0.168,160033.507
2024-08-02,-1.108,158259.538
2024-08-05,-1.189,156378.056
2024-08-06,-0.447,155679.22
2024-08-07,-0.483,154926.627
2024-08-08,0.069,155034.14
2024-08-09,0.381,155625.463
2024-08-12,0.242,156001.759
2024-08-13,0.758,157184.405
2024-08-14,-0.034,157130.649
2024-08-15,0.205,157453.189
2024-08-16,0.273,157883.242
2024-08-19,0.238,158259.538
2024-08-20,0.51,159065.888
2024-08-21,0.406,159710.967
2024-08-22,-0.067,159603.454
2024-08-23,-0.168,159334.671
2024-08-26,-0.607,158367.051
2024-08-27,-0.339,157829.485
2024-08-28,0.034,157883.242
2024-08-29,-0.681,156808.109
2024-08-30,-0.171,156539.326
2024-09-03,0.515,157345.675
2024-09-04,0.82,158635.835
2024-09-05,0.441,159334.671
2024-09-06,0.405,159979.75
2024-09-09,-0.034,159925.994
2024-09-10,1.345,162076.259
2024-09-11,-0.365,161484.936
2024-09-12,-0.533,160624.83
2024-09-13,0.167,160893.613
2024-09-16,0.601,161861.233
2024-09-17,-0.797,160571.073
2024-09-18,-0.87,159173.401
2024-09-19,-0.152,158931.496
2024-09-20,-0.761,157721.972
2024-09-23,-0.239,157345.675
2024-09-24,0.034,157399.432
2024-09-25,-0.922,155948.003
2024-09-26,1.379,158098.268
2024-09-27,0.034,158152.025
2024-09-30,-0.646,157130.649
2024-10-01,-0.239,156754.352
2024-10-02,-1.166,154926.627
2024-10-03,-1.978,151862.498
2024-10-04,-1.168,150088.529
2024-10-07,-1.003,148583.344
2024-10-08,1.013,150088.529
2024-10-09,-0.501,149335.936
2024-10-10,-0.36,148798.37
2024-10-11,0.542,149604.72
2024-10-14,0.647,150572.339
2024-10-15,1.107,152238.795
2024-10-16,0.282,152668.848
2024-10-17,-0.423,152023.768
2024-10-18,1.132,153743.981
2024-10-21,-1.329,151701.228
2024-10-22,-0.532,150894.879
2024-10-23,-0.428,150249.799
2024-10-24,-0.179,149981.016
2024-10-25,0.036,150034.773
2024-10-28,1.684,152561.335
2024-10-29,-0.458,151862.498
2024-10-30,-0.354,151325.47
2024-10-31,0.053,151405.567
2024-11-01,0.124,151593.715
2024-11-04,-0.745,150464.826
2024-11-05,0.214,150787.366
2024-11-06,-0.463,150088.529
2024-11-07,0.215,150411.069
2024-11-08,0.268,150814.244
2024-11-11,-0.125,150626.096
2024-11-12,0.143,150841.122
2024-11-13,0.143,151056.149
2024-11-14,1.317,153045.144
2024-11-15,-0.421,152400.065
2024-11-18,-1.34,150357.313
2024-11-19,0,150357.313
2024-11-20,-0.215,150034.773
2024-11-21,-0.752,148905.883
2024-11-22,0.505,149658.476
2024-11-25,-0.647,148690.857
2024-11-26,0.398,149282.18
2024-11-27,-0.144,149067.153
2024-11-29,-0.793,147884.507
2024-12-02,0.691,148905.883
2024-12-03,0.397,149497.206
2024-12-04,0.319,149974.565
2024-12-05,-0.767,148823.636
2024-12-06,1.067,150411.069
2024-12-09,-0.572,149550.963
2024-12-10,0.288,149981.016
2024-12-11,0.125,150169.164
2024-12-12,0.054,150249.799
2024-12-13,0.465,150948.636
2024-12-16,0.285,151378.689
2024-12-17,0.569,152239.332
2024-12-18,1.282,154190.424
2024-12-19,0.492,154949.182
2024-12-20,-1.364,152835.499
2024-12-23,0.816,154082.03
2024-12-24,-0.176,153811.045
2024-12-26,0.106,153973.636
2024-12-27,0.035,154027.833
2024-12-30,-1.443,151805.756
2024-12-31,0.321,152293.529
2025-01-02,0.676,153323.272
2025-01-03,0.636,154298.818
2025-01-06,-1.054,152672.908
2025-01-07,0.497,153431.666
2025-01-08,0.848,154732.394
2025-01-10,-0.35,154190.424
2025-01-13,-0.738,153052.287
2025-01-14,-0.177,152781.302
2025-01-15,-1.596,150342.438
2025-01-16,-0.144,150125.65
2025-01-17,0.686,151155.393
2025-01-21,-1.434,148987.513
2025-01-22,0.255,149366.892
2025-01-23,0.109,149529.483
2025-01-24,-0.507,148770.725
2025-01-27,-0.219,148445.543
2025-01-28,0.511,149204.301
2025-01-29,-0.109,149041.71
2025-01-30,-0.436,148391.346
2025-01-31,0.402,148987.513
2025-02-03,0.291,149421.089
2025-02-04,-1.741,146819.634
2025-02-05,-0.48,146115.073
2025-02-06,-0.297,145681.497
2025-02-07,0.26,146060.876
2025-02-10,0.557,146873.831
2025-02-11,0.221,147199.013
2025-02-12,0.773,148337.149
2025-02-13,-1.279,146440.255
2025-02-14,-0.74,145356.315
2025-02-18,1.268,147199.013
2025-02-19,1.141,148879.119
2025-02-20,-1.383,146819.634
2025-02-21,-0.406,146223.467
2025-02-24,0.649,147171.914
2025-02-25,-0.939,145789.891
2025-02-26,-0.037,145735.694
2025-02-27,1.264,147578.392
2025-02-28,-0.367,147036.422
2025-03-03,0.221,147361.604
2025-03-04,0.515,148120.361
2025-03-05,0.714,149177.203
2025-03-06,-1.181,147415.801
2025-03-07,0.588,148282.952
2025-03-10,-0.11,148120.361
2025-03-11,0.293,148553.937
2025-03-12,-0.584,147686.786
2025-03-13,0.404,148282.952
2025-03-14,-0.11,148120.361
2025-03-17,-0.366,147578.392
2025-03-18,0,147578.392
2025-03-19,0.514,148337.149
2025-03-20,-0.11,148174.558
2025-03-21,0.037,148228.755
2025-03-24,-0.037,148174.558
2025-03-25,0.219,148499.74
2025-03-26,-0.05,148426.032
2025-03-27,0.05,148499.74
2025-03-28,0.146,148716.528
2025-03-31,-0.583,147849.377
2025-04-01,-0.403,147253.21
2025-04-02,0.074,147361.604
2025-04-03,-1.103,145735.694
2025-04-04,-0.074,145627.3
2025-04-07,-0.298,145193.724
2025-04-08,-0.299,144760.148
2025-04-09,1.086,146331.861
2025-04-10,-1.741,143784.603
2025-04-11,-0.075,143676.209
2025-04-14,0,143676.209
2025-04-15,-0.339,143188.436
2025-04-16,-0.492,142483.875
2025-04-17,-0.228,142158.693
2025-04-21,0.076,142267.087
2025-04-22,-0.076,142158.693
2025-04-23,0.076,142267.087
2025-04-24,-0.533,141508.329
2025-04-25,-0.191,141237.344
2025-04-28,0.998,142646.466
2025-04-29,0.418,143242.633
2025-04-30,-0.416,142646.466
2025-05-01,-0.456,141996.102
2025-05-02,0.802,143134.239
2025-05-05,0.189,143405.224
2025-05-06,0,143405.224
2025-05-07,-0.038,143351.027
2025-05-08,-0.567,142538.072
2025-05-09,0.038,142592.269
2025-05-12,-0.912,141291.541
2025-05-13,-0.077,141183.147
2025-05-14,0.038,141237.344
2025-05-15,-0.038,141183.147
2025-05-16,-0.192,140912.162
2025-05-19,0.577,141725.117
2025-05-20,0.535,142483.875
2025-05-21,0.571,143296.83
2025-05-22,0.076,143405.224
2025-05-23,0.491,144109.785
2025-05-27,-0.677,143134.239
2025-05-28,-0.038,143080.042
2025-05-29,0.114,143242.633
2025-05-30,0.114,143405.224
2025-06-02,0.983,144814.345
2025-06-03,-0.561,144001.391
2025-06-04,-0.151,143784.603
2025-06-05,0.452,144434.966
2025-06-06,-0.563,143622.012
2025-06-09,-0.075,143513.618
2025-06-10,-0.378,142971.648
2025-06-11,-0.644,142050.299
2025-06-12,0.496,142754.86
2025-06-13,-0.987,141345.738
2025-06-16,-0.268,140966.359
2025-06-17,-1.384,139015.268
2025-06-18,-0.936,137714.54
2025-06-20,-0.197,137443.555
2025-06-23,1.814,139936.617
2025-06-24,0.542,140695.374
2025-06-25,0.424,141291.541
2025-06-26,0.767,142375.481
2025-06-27,-0.305,141941.905
2025-06-30,0.703,142939.13
2025-07-01,0.136,143134.239
2025-07-02,0.606,144001.391
2025-07-03,-0.866,142754.86
2025-07-07,-0.076,142646.466
2025-07-08,1.406,144651.754
2025-07-09,-0.15,144434.966
2025-07-10,0.188,144705.951
2025-07-11,0.749,145789.891
2025-07-14,-0.836,144570.459
2025-07-15,0.469,145247.921
2025-07-16,-0.634,144326.572
2025-07-17,0.601,145193.724
2025-07-18,-0.261,144814.345
2025-07-21,0.524,145573.103
2025-07-22,0.149,145789.891
2025-07-23,1.375,147795.18
2025-07-24,-0.66,146819.634
2025-07-25,-0.148,146602.846
2025-07-28,-0.813,145410.512
2025-07-29,-0.335,144922.739
2025-07-30,-1.683,142483.875
2025-07-31,-0.533,141725.117
2025-08-01,-0.367,141204.826
2025-08-04,0.522,141941.905
2025-08-05,0.057,142023.201
2025-08-06,-0.057,141941.905
2025-08-07,0.496,142646.466
2025-08-08,0.304,143080.042
2025-08-11,-0.795,141941.905
